timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,flags,action,device_id
2024-01-15 08:30:40,23.239.237.115,38.202.18.54,44219,6379,TCP,404,PSH-ACK,allow,server-01
2024-01-15 08:30:41,112.99.75.181,101.124.204.230,13086,80,TCP,301,PSH-ACK,allow,ids-01
2024-01-15 08:30:42,40.52.246.237,86.25.209.100,41243,8080,ICMP,1166,None,allow,firewall-01
2024-01-15 08:30:42,90.100.103.217,32.183.159.251,59184,5432,TCP,778,SYN,block,router-01
2024-01-15 08:30:43,181.100.26.242,94.67.214.96,17063,3306,TCP,1475,RST,allow,router-01
2024-01-15 08:30:43,179.77.93.78,144.92.125.177,25957,6379,ICMP,1485,None,block,firewall-01
2024-01-15 08:30:44,174.206.235.100,185.246.175.179,16553,22,TCP,159,PSH-ACK,block,firewall-01
2024-01-15 08:30:45,170.244.196.38,79.189.112.136,20625,53,TCP,84,FIN,allow,firewall-01
2024-01-15 08:30:46,151.231.207.89,175.156.208.14,61010,5432,TCP,710,SYN,allow,router-01
2024-01-15 08:30:47,157.0.60.90,69.12.33.194,36617,22,TCP,976,FIN,allow,server-01
2024-01-15 08:30:49,131.141.155.1,21.118.239.162,29946,443,TCP,681,SYN-ACK,allow,vpn-gw
2024-01-15 08:30:49,181.34.246.151,116.124.160.190,38024,22,TCP,166,ACK,deny,server-01
2024-01-15 08:30:49,103.41.246.126,43.135.155.128,7736,22,UDP,621,None,allow,server-01
2024-01-15 08:30:49,27.33.145.103,122.165.209.78,36837,53,TCP,741,RST,deny,firewall-01
2024-01-15 08:30:50,40.31.63.147,23.135.113.245,32658,8080,TCP,336,FIN,allow,firewall-01
2024-01-15 08:30:51,109.54.138.6,131.145.70.144,46920,6379,TCP,670,PSH-ACK,block,router-01
2024-01-15 08:30:51,188.75.118.8,77.25.45.57,17970,443,TCP,489,PSH-ACK,allow,vpn-gw
2024-01-15 08:30:51,121.10.255.197,123.10.11.126,27524,0,ICMP,444,None,deny,router-01
2024-01-15 08:30:51,155.136.178.243,170.104.208.153,60728,6379,TCP,436,SYN,allow,vpn-gw
2024-01-15 08:30:52,158.0.144.53,70.53.29.81,59087,5432,TCP,941,None,allow,router-01
2024-01-15 08:30:52,42.6.127.147,186.21.115.175,32643,53,ICMP,1394,None,allow,router-01
2024-01-15 08:30:52,20.39.92.229,81.109.218.103,56194,22,TCP,1489,ACK,allow,firewall-01
2024-01-15 08:30:55,116.61.41.110,184.119.179.196,23456,0,TCP,1320,PSH-ACK,allow,vpn-gw
2024-01-15 08:30:56,153.180.28.188,186.230.231.221,62037,6379,TCP,743,FIN,block,ids-01
2024-01-15 08:30:56,103.106.33.143,180.154.172.63,51612,5432,TCP,1479,None,allow,ids-01
2024-01-15 08:30:59,51.63.68.199,139.26.133.61,7260,3306,UDP,237,None,block,firewall-01
2024-01-15 08:31:00,37.143.122.24,102.79.10.70,47732,22,TCP,1430,PSH-ACK,deny,vpn-gw
2024-01-15 08:31:01,91.193.123.219,119.20.162.237,55011,0,TCP,648,ACK,allow,vpn-gw
2024-01-15 08:31:02,191.200.83.122,104.48.10.14,52306,5432,TCP,428,RST,allow,server-01
2024-01-15 08:31:02,21.184.179.155,18.169.83.212,55129,8080,TCP,971,SYN-ACK,allow,server-01
2024-01-15 08:31:03,23.39.101.110,157.6.243.72,21077,0,TCP,1474,FIN,allow,vpn-gw
2024-01-15 08:31:04,116.154.158.232,36.175.147.239,2367,80,TCP,974,ACK,allow,router-01
2024-01-15 08:31:06,127.222.153.144,85.43.17.141,17854,6379,TCP,1118,None,allow,firewall-01
2024-01-15 08:31:10,109.122.186.3,112.49.52.84,47650,443,TCP,827,RST,allow,firewall-01
2024-01-15 08:31:10,54.81.99.132,59.39.2.75,53063,6379,ICMP,1474,None,allow,vpn-gw
2024-01-15 08:31:11,152.124.99.82,61.206.49.79,5946,443,UDP,546,None,allow,router-01
2024-01-15 08:31:13,116.150.108.140,136.97.53.2,18827,443,TCP,540,FIN,block,ids-01
2024-01-15 08:31:13,47.76.86.10,88.45.232.188,6567,53,TCP,208,SYN,allow,router-01
2024-01-15 08:31:13,151.41.86.124,160.32.93.114,6269,53,TCP,1290,ACK,allow,firewall-01
2024-01-15 08:31:15,90.92.27.198,64.218.166.29,11087,6379,TCP,1144,None,allow,router-01
2024-01-15 08:31:15,56.26.223.169,173.218.177.89,15889,22,TCP,1140,None,allow,router-01
2024-01-15 08:31:16,97.34.15.165,153.128.141.242,4643,5432,TCP,649,PSH-ACK,deny,firewall-01
2024-01-15 08:31:17,110.22.37.72,117.50.242.161,43020,53,TCP,1273,None,allow,ids-01
2024-01-15 08:31:19,135.15.200.183,45.111.209.34,14865,0,ICMP,551,None,allow,vpn-gw
2024-01-15 08:31:21,130.125.181.132,163.27.123.211,22841,5432,TCP,1068,SYN,allow,router-01
2024-01-15 08:31:21,12.24.184.145,161.21.48.54,24353,53,TCP,881,PSH-ACK,allow,router-01
2024-01-15 08:31:22,38.71.167.66,102.94.227.168,31138,8080,UDP,1223,None,allow,firewall-01
2024-01-15 08:31:23,186.70.122.103,187.36.164.126,23585,8080,UDP,860,None,allow,router-01
2024-01-15 08:31:24,28.3.100.45,50.63.48.229,22441,3306,TCP,178,SYN-ACK,allow,vpn-gw
2024-01-15 08:31:25,52.119.196.202,135.36.238.37,49972,443,TCP,1144,ACK,allow,server-01
2024-01-15 08:31:25,138.154.39.20,87.152.170.21,41885,53,TCP,1288,PSH-ACK,allow,server-01
2024-01-15 08:31:25,122.47.39.62,84.82.211.16,13822,22,UDP,1187,None,deny,vpn-gw
2024-01-15 08:31:26,99.252.28.106,66.200.96.113,54308,6379,TCP,1484,SYN-ACK,allow,firewall-01
2024-01-15 08:31:27,54.86.122.173,69.37.100.6,49562,8080,TCP,83,None,allow,ids-01
2024-01-15 08:31:30,128.13.248.158,106.53.165.43,32243,80,TCP,1310,FIN,allow,firewall-01
2024-01-15 08:31:30,14.221.209.224,49.3.113.59,25812,53,TCP,801,None,deny,router-01
2024-01-15 08:31:30,101.35.14.79,97.215.161.69,3918,3306,TCP,434,PSH-ACK,deny,router-01
2024-01-15 08:31:31,68.43.61.248,158.120.42.126,10627,443,TCP,281,RST,allow,firewall-01
2024-01-15 08:31:31,132.30.39.105,60.144.234.85,47109,0,TCP,322,SYN,allow,server-01
2024-01-15 08:31:33,91.163.159.241,137.138.196.209,32229,5432,TCP,662,FIN,allow,ids-01
2024-01-15 08:31:33,115.110.155.96,42.76.112.87,25796,8080,UDP,1388,None,allow,firewall-01
2024-01-15 08:31:35,139.9.39.6,138.218.9.36,50860,53,TCP,465,RST,deny,router-01
2024-01-15 08:31:35,179.234.20.149,35.135.250.124,53109,3306,ICMP,1202,None,allow,server-01
2024-01-15 08:31:35,104.218.84.85,185.245.113.159,48601,443,ICMP,436,None,allow,ids-01
2024-01-15 08:31:36,30.33.194.158,164.192.123.104,40966,0,TCP,183,SYN,allow,server-01
2024-01-15 08:31:37,154.177.193.149,123.1.46.90,22268,80,ICMP,640,None,allow,vpn-gw
2024-01-15 08:31:38,84.211.32.205,109.48.181.170,41288,22,TCP,1117,FIN,allow,firewall-01
2024-01-15 08:31:39,91.1.111.27,53.185.77.136,22835,22,TCP,279,PSH-ACK,allow,ids-01
2024-01-15 08:31:40,66.83.52.175,187.248.18.94,16590,0,ICMP,344,None,allow,server-01
2024-01-15 08:31:40,79.122.35.145,75.37.27.8,34719,0,TCP,1020,None,allow,ids-01
2024-01-15 08:31:41,45.240.150.96,81.157.11.105,22643,3306,UDP,774,None,allow,ids-01
2024-01-15 08:31:42,39.198.81.196,74.50.58.201,54678,3306,TCP,280,ACK,allow,server-01
2024-01-15 08:31:44,68.228.76.154,117.86.220.95,24564,80,TCP,607,PSH-ACK,allow,ids-01
2024-01-15 08:31:44,100.124.175.111,64.41.81.33,24846,443,TCP,1314,SYN-ACK,allow,ids-01
2024-01-15 08:31:44,112.101.123.191,45.206.181.88,17332,0,TCP,230,SYN,allow,ids-01
2024-01-15 08:31:45,85.9.55.167,69.189.174.232,21887,22,TCP,1168,ACK,allow,ids-01
2024-01-15 08:31:45,56.38.86.132,181.73.246.55,50679,6379,TCP,1096,PSH-ACK,allow,ids-01
2024-01-15 08:31:46,53.54.105.69,80.151.137.80,45011,3306,ICMP,648,None,block,server-01
2024-01-15 08:31:46,161.25.224.102,55.254.189.170,34441,443,TCP,354,FIN,allow,vpn-gw
2024-01-15 08:31:48,98.117.107.238,104.110.73.226,8025,6379,UDP,1357,None,allow,vpn-gw
2024-01-15 08:31:48,186.4.203.241,190.27.26.192,26699,22,TCP,303,SYN-ACK,allow,firewall-01
2024-01-15 08:31:49,163.193.246.137,175.189.242.55,36076,22,TCP,1225,FIN,allow,firewall-01
2024-01-15 08:31:49,48.24.105.221,30.209.146.235,22062,0,TCP,905,ACK,allow,server-01
2024-01-15 08:31:49,162.98.84.174,85.214.120.65,15916,22,UDP,836,None,allow,vpn-gw
2024-01-15 08:31:50,104.124.97.252,100.121.135.3,21810,5432,TCP,558,ACK,allow,firewall-01
2024-01-15 08:31:52,124.121.24.33,71.173.169.162,54640,80,TCP,1460,RST,allow,vpn-gw
2024-01-15 08:31:52,177.110.179.133,91.140.229.77,62074,3306,TCP,993,ACK,allow,server-01
2024-01-15 08:31:53,114.104.185.24,57.137.229.254,33806,3306,TCP,1368,RST,allow,vpn-gw
2024-01-15 08:31:54,30.223.44.141,106.240.6.198,41630,22,ICMP,844,None,allow,ids-01
2024-01-15 08:31:54,26.34.238.219,161.237.74.160,53148,5432,TCP,1356,RST,allow,vpn-gw
2024-01-15 08:31:55,59.154.80.2,122.70.90.19,63770,0,TCP,796,FIN,allow,firewall-01
2024-01-15 08:31:55,61.46.238.100,32.229.217.125,11826,22,TCP,364,RST,allow,firewall-01
2024-01-15 08:31:56,48.46.160.251,120.177.6.198,37413,53,TCP,1004,PSH-ACK,allow,server-01
2024-01-15 08:31:56,28.109.113.243,107.228.93.184,38636,5432,TCP,280,SYN-ACK,block,router-01
2024-01-15 08:31:56,76.162.123.24,159.0.240.119,1654,0,TCP,555,SYN,block,ids-01
2024-01-15 08:31:57,42.177.132.53,66.206.199.135,17366,5432,TCP,1042,SYN,block,vpn-gw
2024-01-15 08:31:57,11.253.170.105,111.234.203.6,36999,0,ICMP,858,None,deny,router-01
2024-01-15 08:31:57,154.44.211.210,38.12.163.210,11584,5432,TCP,199,SYN-ACK,allow,firewall-01
2024-01-15 08:31:58,80.21.171.218,177.122.109.208,47753,8080,TCP,743,SYN,block,firewall-01
2024-01-15 08:32:00,91.116.254.43,152.219.198.235,63023,443,UDP,1476,None,allow,firewall-01
2024-01-15 08:32:00,177.231.13.224,165.38.89.40,46765,53,UDP,376,None,block,vpn-gw
2024-01-15 08:32:00,165.10.112.99,106.176.16.121,30485,0,TCP,292,FIN,allow,server-01
2024-01-15 08:32:00,29.167.78.184,108.65.169.82,27522,0,ICMP,555,None,allow,ids-01
2024-01-15 08:32:02,121.87.18.4,168.185.196.33,38395,3306,TCP,1162,SYN,allow,vpn-gw
2024-01-15 08:32:03,184.132.120.78,69.220.44.8,44478,80,TCP,697,RST,deny,firewall-01
2024-01-15 08:32:03,95.239.109.170,121.132.218.35,39503,80,TCP,155,ACK,allow,server-01
2024-01-15 08:32:03,124.187.48.130,56.151.31.10,5585,3306,TCP,816,RST,allow,ids-01
2024-01-15 08:32:06,171.10.103.95,15.110.173.226,20633,443,UDP,352,None,allow,firewall-01
2024-01-15 08:32:07,187.39.52.133,106.41.2.101,29448,53,TCP,333,PSH-ACK,block,router-01
2024-01-15 08:32:08,41.153.9.56,14.175.141.187,37274,53,UDP,201,None,deny,vpn-gw
2024-01-15 08:32:08,57.245.161.75,148.201.35.194,6264,5432,TCP,793,SYN,allow,vpn-gw
2024-01-15 08:32:08,92.47.28.89,181.254.83.240,49877,5432,TCP,787,SYN-ACK,allow,vpn-gw
2024-01-15 08:32:09,83.166.100.74,47.126.159.23,42528,8080,ICMP,179,None,allow,vpn-gw
2024-01-15 08:32:10,56.29.85.88,78.215.132.49,50702,22,TCP,193,None,allow,vpn-gw
2024-01-15 08:32:10,145.168.132.92,100.50.132.199,16334,6379,UDP,1447,None,allow,router-01
2024-01-15 08:32:14,122.2.75.61,192.26.1.117,5653,8080,TCP,1293,SYN-ACK,allow,firewall-01
2024-01-15 08:32:14,63.202.252.2,122.133.223.211,47485,53,UDP,283,None,allow,ids-01
2024-01-15 08:32:14,155.152.229.191,54.28.47.161,9026,443,TCP,1441,FIN,deny,ids-01
2024-01-15 08:32:15,70.152.110.50,160.67.89.48,62686,8080,TCP,1191,None,block,vpn-gw
2024-01-15 08:32:15,33.160.217.15,106.133.225.127,49686,80,TCP,400,PSH-ACK,allow,ids-01
2024-01-15 08:32:15,56.53.43.17,165.27.153.71,21612,22,UDP,1264,None,allow,server-01
2024-01-15 08:32:18,58.101.186.94,192.204.217.4,51590,443,ICMP,728,None,allow,router-01
2024-01-15 08:32:19,174.77.92.87,46.134.58.174,26170,6379,TCP,449,PSH-ACK,allow,ids-01
2024-01-15 08:32:19,179.109.93.125,114.101.237.92,30662,8080,TCP,969,RST,block,firewall-01
2024-01-15 08:32:20,136.97.214.249,75.82.36.101,54725,8080,TCP,532,PSH-ACK,allow,vpn-gw
2024-01-15 08:32:20,54.114.236.203,46.225.114.10,17138,6379,UDP,1485,None,allow,server-01
2024-01-15 08:32:22,36.205.13.110,186.115.40.92,53866,443,UDP,161,None,deny,vpn-gw
2024-01-15 08:32:22,75.173.104.148,14.64.1.252,32891,443,TCP,1218,ACK,allow,firewall-01
2024-01-15 08:32:23,49.213.17.16,37.158.15.70,35295,0,UDP,900,None,allow,router-01
2024-01-15 08:32:23,71.18.100.199,58.105.117.193,31573,443,UDP,986,None,allow,router-01
2024-01-15 08:32:24,158.26.48.234,112.39.96.114,50912,80,TCP,1141,SYN-ACK,allow,router-01
2024-01-15 08:32:25,179.119.74.3,177.169.153.97,30443,443,TCP,227,ACK,allow,router-01
2024-01-15 08:32:25,100.17.249.54,87.71.188.210,58064,80,TCP,53,SYN,allow,ids-01
2024-01-15 08:32:26,37.11.218.174,77.143.186.102,53781,0,TCP,1130,PSH-ACK,allow,firewall-01
2024-01-15 08:32:26,125.98.183.135,134.72.106.189,21463,8080,TCP,690,ACK,allow,vpn-gw
2024-01-15 08:32:27,140.120.142.103,160.99.25.237,26978,22,UDP,910,None,allow,firewall-01
2024-01-15 08:32:27,14.223.29.120,20.132.217.179,30990,443,TCP,904,ACK,deny,ids-01
2024-01-15 08:32:29,67.186.23.45,87.190.5.250,55518,22,TCP,744,ACK,block,ids-01
2024-01-15 08:32:31,131.240.159.234,74.19.194.120,31131,3306,TCP,299,None,block,server-01
2024-01-15 08:32:31,143.121.130.38,102.197.185.184,27116,5432,TCP,44,None,allow,vpn-gw
2024-01-15 08:32:32,92.1.55.17,147.230.134.93,43965,22,TCP,1168,SYN,deny,firewall-01
2024-01-15 08:32:32,50.247.21.217,20.12.4.213,43250,3306,TCP,1099,RST,allow,vpn-gw
2024-01-15 08:32:32,38.64.157.31,95.240.58.15,49516,8080,TCP,1125,PSH-ACK,allow,firewall-01
2024-01-15 08:32:32,105.62.2.155,100.146.141.127,27598,53,UDP,990,None,block,vpn-gw
2024-01-15 08:32:34,117.80.195.192,169.13.237.218,6409,22,TCP,418,RST,allow,server-01
2024-01-15 08:32:35,100.208.67.123,138.91.51.134,6192,0,UDP,239,None,allow,server-01
2024-01-15 08:32:35,127.238.68.118,151.32.101.164,47190,22,TCP,755,PSH-ACK,allow,router-01
2024-01-15 08:32:36,13.100.223.219,80.109.178.221,34467,5432,UDP,1165,None,allow,ids-01
2024-01-15 08:32:36,17.232.104.238,141.187.17.45,4316,6379,TCP,456,FIN,allow,server-01
2024-01-15 08:32:37,64.40.97.240,68.242.246.158,21008,3306,TCP,570,FIN,allow,firewall-01
2024-01-15 08:32:39,164.237.174.131,37.152.195.203,32864,53,UDP,309,None,allow,server-01
2024-01-15 08:32:39,140.29.117.27,167.248.83.158,47806,443,TCP,226,SYN,allow,firewall-01
2024-01-15 08:32:40,184.74.118.213,100.223.119.253,50343,3306,TCP,257,ACK,block,server-01
2024-01-15 08:32:41,186.130.117.78,28.232.207.118,42718,80,ICMP,248,None,allow,router-01
2024-01-15 08:32:41,74.164.150.42,77.254.22.180,41244,443,TCP,142,None,allow,vpn-gw
2024-01-15 08:32:41,129.86.205.131,133.244.207.140,10767,8080,TCP,300,FIN,allow,firewall-01
2024-01-15 08:32:42,82.24.142.203,168.18.161.32,38091,80,TCP,1222,FIN,allow,ids-01
2024-01-15 08:32:43,77.38.76.53,115.106.111.126,16269,0,ICMP,486,None,allow,vpn-gw
2024-01-15 08:32:44,50.197.212.226,32.61.65.116,16131,22,TCP,1098,PSH-ACK,block,ids-01
2024-01-15 08:32:44,141.60.37.224,104.163.44.125,11286,6379,UDP,951,None,allow,vpn-gw
2024-01-15 08:32:44,87.182.4.3,129.234.226.76,39706,5432,TCP,429,PSH-ACK,allow,ids-01
2024-01-15 08:32:45,123.211.204.224,37.197.96.30,9517,443,TCP,1492,None,allow,router-01
2024-01-15 08:32:45,177.123.245.239,61.142.99.195,22145,8080,UDP,859,None,allow,firewall-01
2024-01-15 08:32:46,99.227.106.75,158.192.26.53,5786,8080,TCP,634,None,allow,router-01
2024-01-15 08:32:47,91.239.145.14,165.232.15.36,59589,3306,TCP,1407,SYN-ACK,allow,firewall-01
2024-01-15 08:32:47,100.23.32.152,91.215.10.17,24429,8080,UDP,92,None,allow,vpn-gw
2024-01-15 08:32:48,161.127.46.105,168.92.23.97,14098,443,TCP,605,FIN,allow,router-01
2024-01-15 08:32:48,138.233.80.4,12.34.221.57,31387,8080,TCP,996,FIN,deny,server-01
2024-01-15 08:32:49,146.22.73.84,75.65.191.217,47081,0,TCP,176,PSH-ACK,allow,firewall-01
2024-01-15 08:32:49,94.224.115.217,123.66.227.212,4584,6379,UDP,1244,None,allow,server-01
2024-01-15 08:32:50,71.101.160.153,127.72.194.210,52646,0,TCP,459,SYN,allow,router-01
2024-01-15 08:32:51,43.226.2.253,50.223.17.19,39432,22,UDP,1063,None,allow,vpn-gw
2024-01-15 08:32:52,30.99.86.116,147.18.64.220,54227,80,TCP,1347,PSH-ACK,allow,vpn-gw
2024-01-15 08:32:52,26.220.22.201,30.105.61.119,18104,8080,UDP,1212,None,allow,vpn-gw
2024-01-15 08:32:52,10.247.177.86,95.140.237.138,15197,80,UDP,1061,None,allow,vpn-gw
2024-01-15 08:32:52,80.48.38.114,167.154.8.31,34796,0,ICMP,1259,None,deny,firewall-01
2024-01-15 08:32:53,115.33.241.49,93.185.241.187,30168,3306,TCP,1487,PSH-ACK,allow,firewall-01
2024-01-15 08:32:53,192.249.143.149,42.5.3.75,61446,22,TCP,872,SYN-ACK,allow,firewall-01
2024-01-15 08:32:54,174.222.77.103,51.28.34.53,35005,53,ICMP,874,None,allow,firewall-01
2024-01-15 08:32:55,187.189.47.138,186.68.139.9,56537,80,TCP,537,FIN,allow,server-01
2024-01-15 08:32:57,73.110.249.21,137.246.174.10,20452,8080,TCP,1435,RST,allow,server-01
2024-01-15 08:32:59,18.111.224.109,42.253.44.166,38625,5432,ICMP,739,None,allow,server-01
2024-01-15 08:32:59,121.193.58.99,94.7.34.145,47836,443,TCP,559,FIN,deny,router-01
2024-01-15 08:32:59,190.55.104.56,49.41.246.107,24992,22,TCP,1161,SYN-ACK,allow,firewall-01
2024-01-15 08:33:00,41.157.105.4,52.247.12.127,44487,22,TCP,990,SYN-ACK,allow,router-01
2024-01-15 08:33:00,143.255.244.134,34.164.187.188,64603,0,TCP,776,FIN,allow,firewall-01
2024-01-15 08:33:01,65.35.221.77,91.92.54.162,41785,53,TCP,688,None,allow,firewall-01
2024-01-15 08:33:01,101.120.53.111,38.28.227.150,59007,5432,TCP,1014,None,allow,vpn-gw
2024-01-15 08:33:01,140.238.174.3,143.224.28.232,29416,53,TCP,979,PSH-ACK,allow,ids-01
2024-01-15 08:33:01,38.83.183.37,24.100.56.164,12115,6379,TCP,358,SYN,allow,ids-01
2024-01-15 08:33:02,185.11.186.82,12.173.130.7,34323,22,TCP,422,SYN-ACK,allow,vpn-gw
2024-01-15 08:33:03,128.121.18.109,117.117.166.132,24807,6379,TCP,64,SYN-ACK,allow,firewall-01
2024-01-15 08:33:03,90.62.212.223,188.215.179.219,8117,0,UDP,429,None,block,firewall-01
2024-01-15 08:33:04,188.81.100.151,64.100.137.15,50936,8080,TCP,970,ACK,allow,firewall-01
2024-01-15 08:33:05,140.89.39.13,191.233.133.119,1669,0,TCP,1488,RST,deny,ids-01
2024-01-15 08:33:05,102.33.45.28,192.252.135.169,37554,53,TCP,848,ACK,allow,ids-01
2024-01-15 08:33:07,65.120.198.227,130.1.71.93,12791,0,TCP,770,None,allow,vpn-gw
2024-01-15 08:33:07,28.89.71.114,164.247.155.29,16107,3306,TCP,793,RST,block,ids-01
2024-01-15 08:33:07,100.59.36.199,127.138.149.32,23861,0,TCP,736,SYN,allow,ids-01
2024-01-15 08:33:08,43.143.183.181,186.226.16.226,15457,3306,UDP,69,None,allow,router-01
2024-01-15 08:33:10,191.132.157.157,118.196.10.207,16814,80,TCP,340,SYN,allow,firewall-01
2024-01-15 08:33:11,52.242.74.253,145.55.143.240,48571,443,UDP,887,None,block,ids-01
2024-01-15 08:33:11,89.237.3.138,69.102.57.67,43838,80,TCP,469,RST,allow,firewall-01
2024-01-15 08:33:12,112.250.35.145,50.14.140.25,21590,22,TCP,782,SYN-ACK,allow,server-01
2024-01-15 08:33:12,134.190.249.238,24.166.123.26,35074,3306,TCP,1283,PSH-ACK,allow,vpn-gw
2024-01-15 08:33:15,59.121.146.104,43.230.112.62,63192,80,UDP,1297,None,allow,ids-01
2024-01-15 08:33:15,172.185.151.40,27.140.189.58,6193,0,UDP,1101,None,allow,server-01
2024-01-15 08:33:15,106.155.101.91,106.16.202.238,53049,8080,TCP,1311,SYN,allow,firewall-01
2024-01-15 08:33:15,33.69.181.98,179.213.205.137,49019,443,TCP,826,None,allow,firewall-01
2024-01-15 08:33:16,190.44.45.158,134.119.20.93,40676,80,ICMP,523,None,allow,ids-01
2024-01-15 08:33:16,112.30.227.190,113.28.25.85,48835,5432,TCP,1399,SYN,allow,ids-01
2024-01-15 08:33:16,159.198.142.60,188.243.187.115,60438,80,TCP,1090,FIN,deny,firewall-01
2024-01-15 08:33:17,43.61.122.203,119.32.201.57,47902,5432,UDP,1300,None,allow,server-01
2024-01-15 08:33:17,35.164.204.217,13.69.148.173,1327,53,TCP,77,ACK,allow,router-01
2024-01-15 08:33:17,180.21.44.197,56.124.52.220,37902,5432,TCP,934,SYN-ACK,allow,vpn-gw
2024-01-15 08:33:17,17.239.117.213,131.229.16.47,47087,6379,TCP,1163,FIN,allow,server-01
2024-01-15 08:33:17,172.109.237.99,192.1.223.188,43727,8080,UDP,623,None,block,firewall-01
2024-01-15 08:33:18,118.232.170.203,97.45.160.203,41742,443,TCP,526,ACK,allow,ids-01
2024-01-15 08:33:18,181.204.20.218,22.14.113.180,13680,53,TCP,719,ACK,allow,server-01
2024-01-15 08:33:18,75.5.191.41,126.113.245.55,53752,6379,TCP,1302,None,deny,ids-01
2024-01-15 08:33:19,125.16.140.3,185.45.56.171,29356,22,TCP,184,FIN,allow,firewall-01
2024-01-15 08:33:20,187.44.5.68,64.105.8.37,34845,5432,UDP,464,None,allow,server-01
2024-01-15 08:33:20,93.119.245.229,175.207.147.143,30556,6379,TCP,450,FIN,deny,server-01
2024-01-15 08:33:20,178.74.122.66,124.48.167.111,63203,0,TCP,427,SYN,block,server-01
2024-01-15 08:33:20,94.53.166.32,46.247.111.60,38961,53,TCP,257,RST,allow,server-01
2024-01-15 08:33:20,135.146.2.194,55.154.94.188,41879,5432,TCP,354,None,allow,server-01
2024-01-15 08:33:22,137.177.124.209,46.237.89.240,20608,443,TCP,410,SYN-ACK,allow,router-01
2024-01-15 08:33:24,87.177.165.64,38.84.33.113,57626,8080,TCP,1397,SYN-ACK,allow,ids-01
2024-01-15 08:33:24,49.46.72.23,52.23.120.210,36315,3306,UDP,270,None,allow,router-01
2024-01-15 08:33:25,119.36.206.247,128.5.210.20,1593,3306,TCP,789,None,allow,server-01
2024-01-15 08:33:25,162.30.134.171,145.155.223.186,30635,5432,TCP,1172,SYN-ACK,allow,firewall-01
2024-01-15 08:33:26,98.167.48.128,12.216.245.47,27883,443,TCP,134,FIN,deny,router-01
2024-01-15 08:33:27,63.162.174.27,167.181.16.197,47310,0,TCP,1009,SYN-ACK,allow,router-01
2024-01-15 08:33:27,11.75.197.93,177.61.158.142,60885,80,TCP,1312,RST,allow,ids-01
2024-01-15 08:33:28,68.124.150.216,190.109.148.248,44967,3306,ICMP,336,None,allow,server-01
2024-01-15 08:33:29,40.150.142.82,167.239.125.189,54765,6379,TCP,826,SYN-ACK,allow,server-01
2024-01-15 08:33:30,163.127.105.125,165.8.202.212,9866,8080,TCP,1298,ACK,allow,firewall-01
2024-01-15 08:33:31,15.241.162.176,24.103.58.91,22394,8080,UDP,576,None,allow,server-01
2024-01-15 08:33:31,49.10.209.3,57.48.245.41,3777,80,TCP,593,ACK,block,server-01
2024-01-15 08:33:33,175.242.42.75,54.121.246.193,52206,53,TCP,1417,FIN,allow,vpn-gw
2024-01-15 08:33:34,149.156.95.144,164.190.145.186,19735,80,TCP,684,SYN,allow,server-01
2024-01-15 08:33:35,101.163.28.214,87.48.214.223,45234,80,TCP,55,SYN,allow,firewall-01
2024-01-15 08:33:36,133.79.184.131,70.64.125.43,58133,8080,TCP,480,FIN,allow,vpn-gw
2024-01-15 08:33:37,138.153.93.132,53.142.215.58,64388,80,TCP,119,SYN-ACK,deny,ids-01
2024-01-15 08:33:37,18.150.250.199,12.98.253.171,14201,443,ICMP,260,None,allow,vpn-gw
2024-01-15 08:33:39,124.143.0.76,75.81.167.102,33335,6379,TCP,1367,SYN-ACK,allow,firewall-01
2024-01-15 08:33:39,29.160.5.151,81.173.130.217,5824,6379,UDP,43,None,allow,server-01
2024-01-15 08:33:39,165.200.154.202,147.116.95.95,29615,443,TCP,124,PSH-ACK,allow,vpn-gw
2024-01-15 08:33:41,26.239.215.118,92.189.199.104,36004,6379,TCP,1290,RST,allow,ids-01
2024-01-15 08:33:42,113.157.34.205,122.95.44.123,43587,0,UDP,1184,None,allow,ids-01
2024-01-15 08:33:43,169.126.217.149,82.246.142.42,10563,53,ICMP,112,None,allow,router-01
2024-01-15 08:33:44,165.116.208.203,135.175.228.84,49144,5432,TCP,233,SYN-ACK,allow,ids-01
2024-01-15 08:33:45,68.228.215.62,164.211.95.58,54860,80,UDP,924,None,deny,firewall-01
2024-01-15 08:33:45,67.147.21.212,154.200.58.46,39416,5432,UDP,117,None,allow,firewall-01
2024-01-15 08:33:45,161.223.122.5,12.192.24.2,8356,3306,UDP,1103,None,block,server-01
2024-01-15 08:33:46,11.194.197.56,16.217.66.166,26649,6379,UDP,1314,None,block,vpn-gw
2024-01-15 08:33:46,25.91.129.153,43.247.52.52,62439,22,UDP,1468,None,allow,ids-01
2024-01-15 08:33:46,14.191.129.106,80.204.207.196,59403,80,ICMP,277,None,allow,firewall-01
2024-01-15 08:33:47,89.254.208.201,54.121.123.137,56486,53,TCP,1152,RST,block,firewall-01
2024-01-15 08:33:48,112.95.55.84,158.134.203.75,2742,0,TCP,1247,FIN,block,firewall-01
2024-01-15 08:33:48,186.148.198.188,36.104.6.222,29832,22,UDP,968,None,allow,firewall-01
2024-01-15 08:33:48,97.217.75.44,192.105.43.240,40292,5432,UDP,1326,None,allow,vpn-gw
2024-01-15 08:33:48,53.8.28.149,87.117.156.134,39775,8080,TCP,1183,FIN,allow,server-01
